Si,Al,Fe,Mg,Ca,Na,K,Ti,Mn,Sr,Y,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu
252975.779,94735.87408,61718.00447,23639.00716,59533.74087,28264.76984,9048.610769,4854.677471,1394.023743,664,27,16.27,33.64,4.58,19.28,4.19,1.51,4.515325989,0.67,3.81,0.772598323,2.05,0.320855493,2.12,0.33
255266.2101,95741.4504,57054.17541,23940.5251,59819.61717,26410.12615,8882.581214,4614.940312,1316.57798,679,26,13.08,27.86,3.86,16.56,3.98,1.13,3.623246557,0.59,3.68,0.74,2.17,0.33,2.19,0.32
245777.2813,100716.4069,60396.58623,26955.70459,61177.52963,27226.16937,8550.522103,4435.137443,1239.132216,871,33,17.89,36.37,4.67,19.87,4.46,1.24,3.955463165,0.64,3.82,0.77,2.25,0.32,2.18,0.32
248862.3517,98017.22838,61873.46543,27558.74048,63964.82362,23887.81073,7554.34477,4375.203153,1316.57798,870,37,16.73,34.12,4.41,19.08,4.25,1.27,3.870671069,0.59,3.83,0.781642835,2.09,0.323942993,2.12,0.33
243019.4152,99234.50497,62339.84834,31056.34869,64608.04531,24407.11096,6973.241327,4674.874602,1316.57798,907,30,11.43,25.12,3.59,15.49,3.53,1.15,3.548343608,0.55,3.24,0.67,1.96,0.3,1.97,0.3
261529.8381,97487.97768,56199.14009,23397.7928,57747.01395,26632.68339,8882.581214,4375.203153,1239.132216,870,33,13.74,29.34,3.95,17.77,3.93,1.18,3.711612454,0.59,4.16,0.838739787,2.21,0.345478785,2.28,0.36
247086.099,97752.60303,63194.88367,29066.33023,66180.365,22923.39601,6724.196994,4435.137443,1316.57798,895,33,17.95,36.2,4.81,19.94,4.25,1.32,4.041723946,0.62,3.54,0.72,2.12,0.32,2.13,0.32
266531.3917,96641.17657,50369.35377,19658.97024,48670.44121,29674.29904,12120.15754,3895.728835,1084.240689,832,31,16.01,33.88,4.45,18.87,4.06,1.21,3.737069665,0.58,3.74,0.77165503,2.09,0.325477155,2.14,0.34
238765.7574,87961.46521,62806.23124,46433.76406,63321.60193,22329.91003,10459.86199,5154.34892,1316.57798,971,24,29.77,57.71,7.12,29.14,6.1,1.8,5.386158441,0.8,4.49,0.88,2.49,0.35,2.37,0.34
244702.1809,91136.96936,59697.01188,41669.78047,64750.98346,27300.35512,7139.270882,5394.086079,1006.794926,584,17.2,9.9,21.2,3.3,14.8,3.8,1.31,4.31,0.554,3.41,0.679,1.78,0.262427911,1.63,0.245
247506.7905,87326.36437,58220.13268,43659.79893,61820.75132,26484.3119,6890.226549,5454.020369,1084.240689,561,22.5,12.5,27.1,4.1,18.7,4.8,1.63,5.37,0.697,4.31,0.854,2.26,0.332462384,2.06,0.308
250358.1435,81028.28113,57598.2888,46855.88918,58747.58102,25223.15419,7056.256104,5633.823238,1239.132216,529,16.2,9.5,20.3,3.1,13.7,3.4,1.22,3.88,0.512,3.17,0.636,1.67,0.24703356,1.54,0.231
249610.2476,93941.99804,84648.49731,19478.05947,52172.42597,25371.52568,1245.221665,5334.15179,464.6745811,290,24,5,14,2.32885297,12.5,3.601334676,1.2,3.987193798,0.677160633,4.3,0.920820122,2.6,0.367911102,2.18,0.333093168
293549.1301,88914.11645,38476.58969,14352.25434,45025.5183,27448.72662,4150.738885,2637.10875,929.3491622,339,16.3,6.1,15,2.15071696,10,2.539327065,0.7,2.377545524,0.413761498,2.7,0.555571646,1.5,0.234678766,1.55,0.236832298
262698.4254,106379.3893,34667.79596,10372.21743,42881.446,34125.4439,31130.54164,4375.203153,1006.794926,664,20.2,16.6,35,4.527602886,18.5,4.441449565,1.1,3.508868479,0.567738259,3.4,0.701504573,1.9,0.298538238,1.98,0.302534161
302664.1111,88914.11645,27516.59141,13508.00409,32875.77527,31751.49998,14195.52699,2337.437301,619.5661082,565,10.3,10.3,22,2.680570141,10,2.473607705,0.65,1.990076632,0.305242723,1.7,0.376346037,1.1,0.157778921,0.95,0.14515528
261763.5555,92618.87131,49980.70135,21709.29229,67037.99392,15504.82125,2739.487664,4495.071733,1161.686453,575,26,10.45,23,3.162390368,14,3.844223078,1.2,3.87933472,0.638027842,3.9,0.859367378,2.5,0.392409744,2.6,0.397267081
295652.5873,90766.49388,32413.61192,13206.48614,35734.53833,34867.30138,11290.00977,3056.648778,619.5661082,687,8.1,6.5,17,2.149805991,8.5,2.230719302,0.65,1.909182323,0.27589313,1.4,0.274803354,0.7,0.107726902,0.7,0.106956522
312246.527,89972.61784,23785.52817,4402.162047,32518.42988,31528.94273,10957.95066,2157.634432,309.7830541,570,11,16.2,28,3.540856926,14,3.055590751,0.6,1.899220205,0.304339124,1.8,0.404506098,1.2,0.160128106,0.88,0.134459627
237176.4787,81610.45689,82005.66084,41307.95893,67395.3393,22552.46727,4067.724107,9949.092102,2942.939014,351,28,9.77,20.47,2.889660906,13.2,3.88,1.43,4.456627535,0.7,4.01,0.801618445,2.09,0.287890198,1.65,0.24
245403.3333,91877.92034,70890.2016,24121.43587,64536.57623,25445.71143,3071.546775,7252.049062,2245.927142,358,20,7.3,17,2.505167041,12,3.454652514,1.15,3.599724906,0.568641858,3.3,0.724532012,2.1,0.278690023,1.52,0.232248447
243533.5936,90766.49388,65759.98964,37147.01124,62178.0967,25074.78269,3735.664996,6293.100426,1084.240689,345,21,6.5,14,2.075023649,10,2.867923868,0.95,3.128440122,0.52589467,3.3,0.707469512,2,0.293983696,1.82,0.278086957
274851.7333,91031.11923,40653.04324,15739.23691,50028.35367,33235.21493,14112.51221,5513.954659,542.1203446,1400,11.4,19.9,44,5.970330655,26,5.787330299,1.2,3.393968866,0.461930281,2.1,0.40367378,1,0.142389363,0.85,0.129875776
239934.3447,80922.43099,78896.44148,45649.81739,62892.78747,22552.46727,4814.857106,10009.02639,1239.132216,356,26,9.33,20.35,2.915098497,13.54,4.14,1.51,4.708262277,0.74,4.29,0.861697866,2.26,0.314052446,1.82,0.26
258024.0762,87326.36437,54877.72185,39197.33329,53244.46212,27077.79788,7388.315215,6412.969006,929.3491622,482,17.7,11.7,24,3.441147137,16,4.168074282,1.2,3.690581332,0.569545457,3.2,0.628121951,1.6,0.227055901,1.35,0.206273292
273916.8635,91189.89443,50291.62329,18091.0769,42095.28616,26855.24063,20504.65009,3715.925966,1084.240689,628,71,13.15,22,4.3050778,26,6.904559429,2.05,7.041780146,1.240380896,8.2,1.899625,5.8,0.848103649,5.22,0.797590062
265970.4698,89178.7418,52701.2683,23156.57844,50171.29182,25297.33994,19508.47276,3955.663125,1161.686453,652,24,10.2,22,3.289760513,16,3.839477479,0.95,3.209334431,0.555244263,3.6,0.843137195,2.6,0.370979425,2.22,0.339204969
243066.1587,104368.2367,65293.60674,14533.16511,55388.53442,26039.19741,20006.56143,5573.888949,1394.023743,665,52,11.6,21,3.417130659,18,10.27522922,5.6,14.70600105,1.744780334,5.6,1.338088415,4.2,0.586529115,3.42,0.522559006
231380.2857,79599.30425,79906.93777,40282.79791,65751.55054,22033.16704,5312.945773,9709.354943,2942.939014,351,28,10,21,3.112535473,15,4.203306762,1.35,4.313692616,0.699437826,4.2,0.875597561,2.4,0.315653727,1.7,0.259751553
285135.3016,90607.71867,38087.93726,12121.02153,34662.50218,37241.2453,5312.945773,2637.10875,929.3491622,388,18,8.1,18,2.479328624,11,2.832691388,0.8,2.613187916,0.435135092,2.7,0.589696646,1.7,0.250116266,1.55,0.236832298
295652.5873,87855.61507,31791.76804,17488.04101,37878.61063,32641.72895,13780.4531,3356.320227,619.5661082,745,12.7,8.4,18,2.479328624,11,2.832691388,0.8,2.478364068,0.386219103,2.2,0.500083841,1.5,0.203995536,1.15,0.175714286
276254.0381,91295.74457,38243.39823,20985.64921,41452.06447,36351.01633,17018.02943,3895.728835,851.9033987,780,11.8,14.6,28.5,3.883298767,17,4.001403081,0.95,2.777898116,0.398713098,2,0.42670122,1.2,0.167798913,0.98,0.14973913
244935.8984,88914.11645,56276.87057,42815.54867,62535.44209,27671.28386,12120.15754,5034.480341,1161.686453,615,16.2,10.95,22.5,3.226075441,15,3.743271238,1,3.0844727,0.47788228,2.7,0.572634146,1.6,0.229357143,1.38,0.210857143
284434.1492,92407.17103,33346.37773,16281.96921,32661.36804,39466.81773,22829.06387,3536.123096,697.0118717,992,9.4,16.55,33,4.325450398,18,4.097609322,0.9,2.579182612,0.358676708,1.7,0.342221037,0.9,0.126999806,0.75,0.114596273
287472.4762,89707.99249,30392.61933,11759.19999,36806.57448,35238.23011,22580.01953,2637.10875,774.4576352,925,11.2,11.1,22,2.832867734,11.5,2.913654189,0.8,2.370504989,0.347086312,1.8,0.370381098,1,0.147758929,0.92,0.140571429
288173.6286,89707.99249,42829.4968,12301.9323,40808.84278,29006.62732,12784.27577,3536.123096,1006.794926,295,24,8.55,20,2.833778704,13,3.419420034,1,3.381085166,0.585497456,3.8,0.848269817,2.5,0.380903533,2.45,0.374347826
251246.2698,86162.01285,81694.73891,18211.68408,52887.11674,26781.05489,5728.019661,6832.509034,2013.589852,348,27,7.15,21.5,3.150382129,15,4.334745483,1.45,4.657194087,0.759944211,4.6,0.954112805,2.6,0.378650233,2.32,0.354484472
302897.8286,88649.49111,22308.64897,10914.94973,18367.5527,54600.71024,19093.39887,1857.962983,542.1203446,923,7.5,6.35,13,1.79626688,8,1.95259842,0.5,1.474824426,0.214483145,1.1,0.224448171,0.6,0.10767896,0.8,0.122236025
295652.5873,87749.76493,31791.76804,17548.3446,37378.3271,30416.15652,13531.40876,2697.04304,697.0118717,625,12,9.35,22,2.985165327,13,3.156542592,0.8,2.424434529,0.366652707,2,0.44376372,1.3,0.180887228,1.05,0.160434783
268775.0793,88384.86576,65215.87625,30031.18766,63250.13285,22700.83877,22995.09342,5154.34892,1316.57798,435,23,5.35,14,2.278087106,12,6.543462461,3.5,9.191250656,1.090487709,3.5,0.780852134,2.3,0.344754852,2.18,0.333093168
284667.8666,93412.74735,39253.89453,13568.30768,38664.77048,29154.99881,20587.66487,3116.583068,774.4576352,403,19,13.9,25,3.263011127,13.5,7.180667027,3.8,9.979072141,1.183958084,3.8,0.745894817,1.9,0.283196623,1.78,0.271975155
260828.6857,86267.86299,54799.99137,34433.34971,53101.52397,25594.08293,9463.684658,6173.231846,774.4576352,335,16.4,6.8,14,2.176555377,11,3.161288191,1.05,3.256223435,0.508135472,2.9,0.577766768,1.5,0.217035908,1.32,0.201689441
250077.6825,86691.26354,59774.74236,35398.20714,53601.8075,26706.86914,8135.448214,8510.669147,1006.794926,540,28,15.5,35.66952269,4.730578868,20,5.01293477,1.35,4.232798308,0.670088232,3.9,0.825242378,2.3,0.315605784,1.8,0.275031056
257089.2063,95265.12477,54022.68653,24483.25741,58890.51918,23071.76751,19425.45798,5394.086079,1161.686453,950,28,37.5,74,9.15491556,35,8.164731763,1.9,5.79847916,0.885474977,4.9,1.106842988,3.3,0.432681483,2.32,0.354484472
250077.6825,89125.81673,61096.16059,39016.42252,58390.23564,24852.22545,5478.975328,6472.903295,1084.240689,465,20,15.4,28,3.743920383,16,4.036635561,1.1,3.48190371,0.557955061,3.3,0.707469512,2,0.283244565,1.68,0.256695652
247039.3555,86373.71313,68402.82611,34131.83176,56889.38503,27968.02685,6143.09355,8630.537727,1006.794926,480,22,11.25,23,3.162390368,14,3.909942439,1.25,3.970191146,0.638931441,3.8,0.745894817,1.9,0.29086743,1.88,0.287254658
301495.5238,95000.49942,28682.54867,9467.66358,37020.98171,30638.71376,10293.83243,2277.503011,697.0118717,464,10,6.5,15,1.998419367,8.5,2.033561221,0.5,1.582683504,0.253615937,1.5,0.337088415,1,0.142389363,0.85,0.129875776
230912.8508,81081.20619,78196.86712,42453.72714,64822.45254,21217.12382,4316.76844,11207.71219,1006.794926,383,23,12,22,3.391292242,17,4.724316047,1.5,4.694120974,0.741281414,4.3,0.886695122,2.4,0.311818323,1.65,0.252111801
317855.746,82298.48279,24096.45011,6090.662558,26657.9656,27671.28386,21998.91609,2517.24017,929.3491622,327,23,12.55,27,3.566695343,15,3.677551877,0.95,3.101475352,0.516111472,3.2,0.764621951,2.4,0.365513975,2.35,0.359068323
265035.6,96694.10164,46405.09908,20563.52408,57532.60672,21291.30956,13282.36443,4914.611761,1006.794926,400,30,11.1,24,3.542678865,17,4.329999883,1.2,4.041123338,0.696727029,4.5,0.960077744,2.7,0.427024262,2.85,0.435465839
274851.7333,96323.62616,47571.05634,16643.79075,56317.63242,23961.99648,6392.137883,4375.203153,1084.240689,429,18,11.05,25,3.41530872,15,3.546113156,0.85,2.731009112,0.445821889,2.7,0.692071646,2.3,0.309469138,1.72,0.262807453
316920.8762,77270.6012,26039.71221,8623.413325,37163.91987,22107.35279,5478.975328,2637.10875,464.6745811,348,11,10.15,21,2.807940287,12,2.92889763,0.75,2.252683793,0.336399515,1.8,0.404506098,1.2,0.169333075,1,0.152795031
303832.6984,82033.85744,34978.7179,12784.36101,41452.06447,17211.09345,16851.99987,2876.845909,774.4576352,273,13.1,4.4,11,1.441816799,6,1.760185937,0.6,1.953149745,0.32390552,2,0.42670122,1.2,0.198482143,1.38,0.210857143
289342.2159,86902.96382,36999.71049,14533.16511,41237.65724,27300.35512,17267.07376,2457.305881,851.9033987,465,14,120,24,3.035020222,12,2.92889763,0.75,2.387507642,0.385315504,2.3,0.511181402,1.5,0.224706716,1.42,0.216968944
256621.7714,88384.86576,61795.73495,29548.75894,55388.53442,26261.75465,8550.522103,7851.39196,1006.794926,572,18.8,22,44,5.767267198,24,5.792075898,1.45,4.387546391,0.662112233,3.6,0.672512195,1.6,0.224754658,1.32,0.201689441
257089.2063,95265.12477,54022.68653,24483.25741,58890.51918,23071.76751,19425.45798,5394.086079,1161.686453,950,28,37.5,74,9.15491556,35,8.164731763,1.9,5.79847916,0.885474977,4.9,1.106842988,3.3,0.432681483,2.32,0.354484472
268775.0793,94735.87408,41119.42615,23277.18562,47884.28137,28561.51283,10044.7881,4135.465994,697.0118717,1320,12.5,9,24,3.59344473,17.5,4.082365881,0.95,2.750933347,0.3889299,1.9,0.398541159,1.1,0.163148486,1.02,0.155850932
299345.3232,90078.46798,30625.81078,17246.82665,36663.63633,29229.18456,14527.5861,2637.10875,697.0118717,650,14,9.7,21.1,2.7,11.9,2.7,0.9,2.6,0.37,1.9,0.398541159,1.1,0.207639169,1.6,0.15
261950.5295,94947.57436,50058.43183,23277.18562,48598.97213,24258.73947,25983.62542,3895.728835,1084.240689,512,18,9,19.5,2.6,11.1,2.8,1,3,0.47,2.8,0.583731707,1.6,0.246232919,1.6,0.24
240308.2927,71342.99344,70190.62724,52222.90867,78115.7008,16024.12148,13199.34965,4435.137443,1394.023743,377,20,3.4,8.5,1.3,6.8,2,0.8,2.3,0.41,2.5,0.550439024,1.6,0.230891304,1.4,0.23
241289.906,68061.63914,67470.0603,59278.42866,82904.12894,15356.44976,12369.20188,4075.531704,1471.469507,413,20,3.5,9.2,1.4,7.1,2,0.7,2.5,0.4,2.6,0.561536585,1.6,0.238298103,1.496558266,0.22
292100.0819,90025.54291,29926.23642,19055.93434,37163.91987,27226.16937,13448.39399,2996.714489,697.0118717,603,15,8.2,17.8,2.4,10.4,2.4,0.8,2.4,0.35,1.8,0.370381098,1,0.153895575,1,0.15
261389.6076,89602.14235,60940.69962,23880.22151,54245.02919,24629.66821,15689.79298,5214.28321,1161.686453,606,26,7.1,16.9,2.4,11.5,2.8,1,3.4,0.57,3.2,0.713434451,2.1,0.315509899,2,0.29
279759.8,89125.81673,39875.7384,26955.70459,46883.71429,24258.73947,13614.42354,3476.188807,774.4576352,564,15,8.5,18.1,2.6,10.6,2.4,0.8,2.3,0.38,2,0.42670122,1.2,0.177003882,1.1,0.17
235306.739,75365.29871,68791.47853,61328.75071,70325.57144,16172.49298,16436.92598,4794.743182,1316.57798,515,20,5.3,12.6,1.9,9,2.4,0.9,2.5,0.44,2.6,0.561536585,1.6,0.246232919,1.6,0.24
226752.68,77535.22655,74388.07339,62474.51891,69396.47345,13946.92055,14361.55654,4914.611761,1316.57798,287,21,3.1,8.5,1.4,6.8,2,0.7,2.3,0.42,2.6,0.578599085,1.7,0.253951669,1.6,0.3
228014.7543,79334.67891,72988.92468,43056.76303,82332.37632,15133.89251,18346.26587,5154.34892,1394.023743,327,20,3.1,8.4,1.3,7,2.3,0.8,2.4,0.44,2.9,0.628954268,1.8,0.269341227,1.7,0.23
238204.8355,90766.49388,73144.38564,38111.86868,77901.29357,17211.09345,10874.93588,4674.874602,1394.023743,439,20,3.4,9,1.4,6.9,2,0.7,2.4,0.4,2.4,0.522278963,1.5,0.223172554,1.4,0.21
233250.0254,92248.39582,72289.35032,29729.66971,69896.75698,18398.06541,14195.52699,4914.611761,1471.469507,498,21,4.4,11.1,1.8,8.7,2.4,1,2.9,0.45,2.5,0.550439024,1.6,0.238562112,1.5,0.22
227874.5238,68961.36532,68402.82611,68263.66352,55388.53442,13798.54906,24240.31509,4375.203153,1316.57798,300,20,4.5,10.7,1.7,7.9,2.1,0.9,2.5,0.38,2.4,0.539341463,1.6,0.223220497,1.3,0.2
279245.6216,95794.37546,36688.78855,20925.34562,37664.2034,25297.33994,12701.26099,3236.451648,619.5661082,512,13,5.2,12.5,1.7,7.3,1.8,0.6,1.8,0.29,1.6,0.331123476,0.9,0.138506017,0.9,0.14
225210.1447,76370.87503,73999.42097,60243.28609,71897.89113,14169.47779,15108.68954,4794.743182,1316.57798,303,21,3.3,8.8,1.4,7.2,2.1,0.8,2.6,0.43,2.7,0.572634146,1.6,0.246232919,1.6,0.25
252788.8051,84944.73625,58142.40219,39981.27996,61963.68947,21958.98129,20587.66487,4375.203153,1316.57798,715,25,17.7,39.4,5.4,23.4,5.1,1.4,4.210671708,0.63,3.9,0.774054878,2,0.307791149,2,0.32
277749.8298,91824.99527,42829.4968,13749.21845,42595.56969,25965.01166,22746.04909,3715.925966,851.9033987,470,23,16.1,30.3,4,16.2,3.4,1.1,3.322166077,0.5,2.9,0.611891768,1.7,0.269293284,1.8,0.27
265035.6,90343.09332,55344.10476,23518.39998,55888.81796,23294.32475,18512.29543,4315.268864,1006.794926,582,25,14.6,31.4,4.2,17.9,3.9,1.2,3.581584852,0.53,3.3,0.656282012,1.7,0.269293284,1.8,0.27
275132.1943,94100.77325,43684.53213,13809.52204,47169.5906,25445.71143,21749.87176,4135.465994,774.4576352,514,29,14.7,30.5,4.2,17.6,3.8,1.1,3.459977711,0.55,3.5,0.712602134,1.9,0.300072399,2,0.33
281068.6178,97752.60303,45472.33326,14774.37947,45883.14722,29303.37031,21749.87176,4015.597415,851.9033987,508,27,14.9,29.6,4.2,18.8,4.2,1.2,3.77452114,0.6,3.9,0.808179878,2.2,0.323228649,2,0.29
280834.9003,97170.42727,40108.92985,14412.55793,43667.60584,28709.88433,16935.01465,3116.583068,929.3491622,447,21,14.1,29.3,3.9,17.7,3.8,1.2,3.77452114,0.6,4,0.836339939,2.3,0.330947399,2,0.29
273075.4806,95794.37546,49125.66602,16342.2728,42095.28616,24926.4112,22413.98998,4255.334574,929.3491622,497,21,14.6,30.7,4.2,17.6,3.7,1.1,3.404853058,0.53,3.2,0.662246951,1.8,0.284682842,1.9,0.3
259613.3549,97435.05261,50136.16232,22674.14972,60248.43163,27448.72662,12618.24621,3895.728835,929.3491622,520,22,12.1,21.1,3.5,15.2,3.4,1.1,3.48190371,0.557955061,3.3,0.701937964,1.96758067,0.289947167,1.8,0.29
271345.9714,96270.70109,33424.10821,14653.77229,46240.4926,30267.78503,16270.89643,3356.320227,774.4576352,614,18,14.2,28.6,4,15.4,3.5,1.2,3.41621089,0.47,2.4,0.501251326,1.376761097,0.198318437,1.2,0.183354037
287005.0413,95370.97491,34823.25693,12121.02153,43882.01307,27893.8411,17018.02943,2577.17446,774.4576352,577,18,13.6,26.1,3.4,14.2,2.6,0.9,2.748203874,0.42,2.6,0.527411585,1.4,0.223124612,1.5,0.22
280320.7219,94788.79915,38087.93726,13688.91486,48384.5649,31158.014,16187.88165,2876.845909,929.3491622,632,18,12.9,25.4,3.3,13.6,2.9,1,2.869811014,0.4,2.3,0.459993902,1.2,0.192345497,1.3,0.19863354
271813.4063,93253.97214,38165.66775,15015.59383,45740.20907,26929.42638,16021.8521,2756.977329,929.3491622,584,19,12.6,26.1,3.3,14.6,3.1,1.1,3.267041423,0.48,3.1,0.63408689,1.7,0.261622477,1.7,0.259751553
243486.8501,96376.55123,57442.82783,27317.52613,65680.08146,22404.09578,9878.758546,3895.728835,1006.794926,642,18,9,19.9,2.8,12.5,2.9,1,3.0844727,0.47788228,2.7,0.576625133,1.623390395,0.240367558,1.5,0.24
277703.0863,92513.02117,36921.98,13990.43281,44239.35846,28932.44157,18844.35454,2996.714489,774.4576352,683,18,14.9,31.5,4,17.2,3.4,1.1,3.129229789,0.43,2.7,0.538509146,1.4,0.200112189,1.2,0.18
264895.3695,90237.24319,42285.38341,22372.63177,55817.34888,27374.54087,15025.67476,3176.517358,1006.794926,509,19,11,23.3,3.1,13,2.8,0.9,2.767935999,0.427159093,2.4,0.518207847,1.476139979,0.221330859,1.4,0.22
266157.4438,94947.57436,48814.74409,15678.93332,51958.01874,25816.64017,20006.56143,3955.663125,851.9033987,617,23,16.6,33.5,4.5,19.3,3.9,1.1,3.680476326,0.63,3.6,0.740762195,2,0.231083075,1,0.28
273309.1981,92301.32089,50602.54522,20684.13126,49170.72475,26039.19741,15025.67476,4375.203153,1006.794926,451,23,10.6,21.9,3,13,3.1,1,3.17299661,0.51,3.6,0.757824695,2.1,0.323180707,2.1,0.35
251246.2698,93148.122,53400.84265,20081.09536,57103.79226,26261.75465,11040.96543,4734.808892,1084.240689,467,33,13.7,27.1,3.9,17.1,3.9,1.3,4.006377587,0.62,4.3,0.886695122,2.4,0.369349379,2.4,0.38
295699.3308,84627.18584,39953.46889,16402.57639,33804.87326,19733.40886,27394.87664,3895.728835,774.4576352,193.66,22.52,24.34,53.38,5.97,24.07,4.59,0.98,4.2,0.6,3.55,0.73,1.96,0.28,2.12,0.34
287612.7066,83992.08501,45394.60278,19478.05947,37735.67248,19065.73714,21915.90131,4075.531704,774.4576352,239.28,20.87,21,49.06,5.52,22.08,4.36,1.01,4.11,0.62,3.6,0.74,1.94,0.28,2.09,0.36
292707.7473,83886.23487,42129.92244,19538.36306,39593.86847,19955.96611,21168.76831,3955.663125,774.4576352,214.07,19.88,20.17,40.01,4.16,19.01,3.91,0.96,3.63,0.56,3.29,0.67,1.85,0.31,1.92,0.31
290697.7771,85209.3616,44306.376,20442.9169,41737.94077,20623.63784,16768.98509,4315.268864,774.4576352,249.52,20.27,21.33,44.14,4.6,20.75,4.14,0.97,3.86,0.6,3.47,0.71,1.94,0.34,2,0.32
292988.2082,82351.40786,42984.95777,18694.1128,36735.10541,18249.69391,22164.94565,3955.663125,774.4576352,248.24,20.08,20.53,42.32,4.39,19.73,4.01,0.93,3.74,0.59,3.35,0.67,1.83,0.31,1.91,0.32
303412.007,85368.13681,35289.63983,13447.7005,32947.24434,19659.22312,23991.27075,3236.451648,464.6745811,255.5,18.52,21.73,53.3,5.82,23.51,4.44,0.99,3.67,0.55,3.09,0.62,1.67,0.26,1.75,0.28
286911.5543,85050.58639,45161.41133,20503.22049,39236.52309,18694.8084,19176.41365,3775.860256,851.9033987,247.1,21.26,19.17,42.83,5.27,19.03,4.28,1.03,4.17,0.61,3.6,0.75,2.05,0.24,2.14,0.35
288267.1155,83356.98418,45005.95036,20020.79177,38235.95602,18101.32242,21500.82742,3955.663125,851.9033987,257.9,21.19,19.94,45.92,5.1,21.24,4.2,1.03,3.88,0.6,3.52,0.71,1.95,0.31,2.05,0.34
284574.3797,79175.9037,47182.40392,21648.9887,39093.58494,17582.02218,30549.43819,3775.860256,851.9033987,273.97,17.84,17.32,37.7,4.03,18.46,3.76,0.98,3.5,0.53,3.1,0.61,1.67,0.29,1.7,0.29
281442.5657,80922.43099,48115.16973,23759.61433,45454.33276,17804.57943,22330.9752,3955.663125,1006.794926,310.3,19.71,18.41,43.87,4.82,20.01,4.07,0.99,3.73,0.56,3.24,0.64,1.78,0.27,1.83,0.3
278824.9301,80922.43099,50991.19764,23337.48921,41452.06447,17582.02218,28557.08353,4075.531704,929.3491622,300.7,20.4,22.52,40.88,5.12,17.74,4.23,1.13,4.04,0.6,3.31,0.65,1.76,0.13,1.91,0.31
282330.692,80710.73071,52390.34636,24422.95382,46955.18337,17136.9077,22663.03431,4255.334574,1006.794926,243.3,20.37,19.26,40.6,4.67,19.63,4.09,1.01,3.84,0.55,3.23,0.66,1.78,0.25,1.93,0.33
282564.4095,79175.9037,50058.43183,22432.93536,41952.348,18101.32242,30051.34953,4015.597415,929.3491622,238.73,17.88,19.9,39.31,4.19,19.01,3.87,0.97,3.62,0.54,3.15,0.62,1.7,0.29,1.74,0.29
282283.9486,80075.62988,50991.19764,23096.27485,46812.24522,18546.4369,24821.41853,4135.465994,1006.794926,252.41,19.79,20.12,41.47,4.8,20.4,4.18,1,3.82,0.58,3.28,0.66,1.8,0.27,1.84,0.3
277562.8559,79758.07946,49980.70135,22553.54254,45025.5183,18546.4369,27726.93575,4015.597415,929.3491622,266.49,19.44,19.73,44.03,4.87,20.63,4.22,1.03,3.93,0.57,3.28,0.66,1.79,0.27,1.82,0.31
279713.0565,79493.45411,50680.27571,23337.48921,44310.82753,18398.06541,28225.02442,4015.597415,929.3491622,314.28,19.82,26.52,44.2,5.11,20.81,4.22,1.03,3.88,0.57,3.34,0.67,1.78,0.24,1.94,0.32
299345.3232,78382.02766,39176.16404,16945.3087,34733.97126,19362.48013,32292.74852,3176.517358,697.0118717,261.09,15.39,16.58,37.63,4.07,16.15,3.15,0.78,2.84,0.4,2.45,0.48,1.29,0.19,1.47,0.25
301028.0889,76900.12572,33812.76063,16523.18357,33447.52788,20104.3376,35530.32485,3116.583068,542.1203446,283.9,19.69,19.7,50.81,5.51,22.13,4.38,1.07,3.88,0.6,3.28,0.67,1.84,0.29,1.95,0.33
